lat,long,STRUCTURE_NUMBER_008,county,location,intersects,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.40833282,-76.78333282,100000030323011,Baltimore County,0.62 M N OF BR NO 0336000,MD 940,IS 795 NBR,1985,Good,68761,NA,11,16,State Highway Agency,State Highway Agency,68761 vehicles
39.40833282,-76.78333282,100000030323012,Baltimore County,0.62 M N OF BR NO 0336000,MD 940,IS 795 SBR,1985,Good,68761,NA,11,16,State Highway Agency,State Highway Agency,68761 vehicles
39.40833282,-76.78333282,100000030324010,Baltimore County,2.38 MI N OF MD 37,MD 940,IS 795 RAMP 9 SB,1985,Good,7469,1176,11,16,State Highway Agency,State Highway Agency,7469 vehicles
39.40999985,-76.80999756,100000030325010,Baltimore County,0.10 MI W OF IS 795,MD 940,IS 795 RAMP 7F,1985,Good,14234,NA,11,16,State Highway Agency,State Highway Agency,14234 vehicles
39.41333389,-76.79833221,100000030326010,Baltimore County,0.68 MI S OF MD 940,MD 940,IS 795 RAMP 1C,1986,Good,18960,NA,03,15,State Highway Agency,State Highway Agency,18960 vehicles
39.41333389,-76.79666901,100000030327011,Baltimore County,0.13 MILE NORTH OF MD 940,MD 940 RAMP 7F,IS 795 NBR,1985,Good,68761,NA,12,16,State Highway Agency,State Highway Agency,68761 vehicles
39.41333389,-76.79666901,100000030327012,Baltimore County,0.13 MILE NORTH OF MD 940,MD 940 RAMP 7F,IS 795 SBR,1985,Good,68761,NA,12,16,State Highway Agency,State Highway Agency,68761 vehicles
39.40833282,-76.79166412,100000030328010,Baltimore County,@ IS 795 & MD 940,MD 940 RAMP 7F,IS 795 RAMP 9 SB,1985,Good,2633,NA,12,16,State Highway Agency,State Highway Agency,2633 vehicles
39.41333389,-76.79666901,100000030329010,Baltimore County,0.28 MI S OF MD 940,MD 940 RAMP 7F,IS 795 RAMP 9 SB,1985,Good,7469,NA,06,15,State Highway Agency,State Highway Agency,7469 vehicles
39.41500092,-76.79499817,100000030330010,Baltimore County,@ MD 940,IS 795   RAMP 7F &9,IS 795 RAMP 1C,1985,Good,18960,NA,05,15,State Highway Agency,State Highway Agency,18960 vehicles
39.4177583333333,-76.77998055555555,100000030331010,Baltimore County,0.08 MILE SOUTH OF MD 140,CSX TRANS. & GWYNNS FALL,MD 940,1985,Fair,45921,NA,06,16,State Highway Agency,State Highway Agency,45921 vehicles
39.425525,-76.80595,100000030332010,Baltimore County,1.1 MI N OF MD 940,IS 795,PLEASANT HILL ROAD,1985,Good,3435,NA,03,15,State Highway Agency,State Highway Agency,3435 vehicles
39.43333435,-76.8216629,100000030333011,Baltimore County,0.58 MI S OF BR NO 033340,CHURCH ROAD,IS 795 NBR,1985,Good,68761,NA,11,16,State Highway Agency,State Highway Agency,68761 vehicles
39.43333435,-76.8216629,100000030333012,Baltimore County,0.58 MI S OF BR NO 033340,CHURCH ROAD,IS 795 SBR,1985,Good,68761,NA,11,16,State Highway Agency,State Highway Agency,68761 vehicles
39.44166565,-76.83000183,100000030334011,Baltimore County,1.39 MI N OF MD 940B,FRANKLIN BOULEVARD,IS 795 NBR,1985,Good,55810,NA,11,16,State Highway Agency,State Highway Agency,55810 vehicles
39.44166565,-76.83000183,100000030334012,Baltimore County,0.58 MI S OF BR NO 033340,FRANKLIN BOULEVARD,IS 795 SBR,1985,Good,55810,NA,11,16,State Highway Agency,State Highway Agency,55810 vehicles
39.451497,-76.830856,100000030335010,Baltimore County,0.43 MI W OF MD 140,IS 795,BERRYMANS LANE,1985,Good,3054,NA,03,15,State Highway Agency,State Highway Agency,3054 vehicles
39.458717,-76.835422,100000030336010,Baltimore County,0.39 MI W OF MD 140,IS 795,STOCKSDALE AVENUE,1985,Good,299,NA,03,15,State Highway Agency,State Highway Agency,299 vehicles
39.44666672,-76.83499908,100000030337011,Baltimore County,0.65 MILE SOUTH OF MD 140,COCKEYS MILL ROAD,IS 795 NBR,1985,Good,55810,NA,07,16,State Highway Agency,State Highway Agency,55810 vehicles
39.44666672,-76.83499908,100000030337012,Baltimore County,0.65 MILE SOUTH OF MD 140,COCKEYS MILL ROAD,IS 795 SBR,1985,Good,55810,NA,07,16,State Highway Agency,State Highway Agency,55810 vehicles
39.41833496,-76.8033371,100000030338010,Baltimore County,@ MD 140,IS 795 RAMP 1,IS 795,1985,Fair,55810,486,03,15,State Highway Agency,State Highway Agency,55810 vehicles
39.47000122,-76.85333252,100000030339010,Baltimore County,0.17 MILE NORTH OF MD 795,IS 795 RAMPS 1 & 6,MD 140 SBR,1985,Fair,18840,NA,03,15,State Highway Agency,State Highway Agency,18840 vehicles
39.3092611111111,-76.45166944444445,100000030340020,Baltimore County,0.68 MILE EAST OF MD 150,DEEP CREEK,MD 702,1989,Good,25801,NA,05,16,State Highway Agency,State Highway Agency,25801 vehicles
39.22333145,-76.70333099,100000030341013,Baltimore County,0.38 MI N OF AA CO LINE,IS 895,IS 195 EBR,1987,Good,39015,NA,03,15,State Highway Agency,State Highway Agency,39015 vehicles
39.22333145,-76.70333099,100000030341014,Baltimore County,0.38 MI N OF AA CO LINE,IS 895,IS 195 WBR,1987,Good,39015,816,03,15,State Highway Agency,State Highway Agency,39015 vehicles
39.22333145,-76.70333099,100000030342013,Baltimore County,0.58 MI N OF AA CO LINE,US 1,IS 195 EBR,1987,Good,41831,NA,05,15,State Highway Agency,State Highway Agency,41831 vehicles
39.22333145,-76.70333099,100000030342014,Baltimore County,0.58 MI N OF AA CO LINE,US 1,IS 195 WBR,1987,Good,41831,NA,05,15,State Highway Agency,State Highway Agency,41831 vehicles
39.3122472222222,-76.73518055555556,100000030343020,Baltimore County,0.55 MILE EAST OF IS 695,BRANCH OF DEAD RUN,MD 122,1961,Fair,34910,290,03,16,State Highway Agency,State Highway Agency,34910 vehicles
39.37833405,-76.49666595,100000030344010,Baltimore County,0.85 MILE EAST OF IS 695,MD 43,US 1,1993,Good,35092,NA,04,15,State Highway Agency,State Highway Agency,35092 vehicles
39.379625,-76.495775,100000030345030,Baltimore County,1.61 MILE EAST OF IS 695,BRANCH OF WHITEMARSH RUN,MD 43,1991,Good,36232,NA,09,16,State Highway Agency,State Highway Agency,36232 vehicles
39.38333511,-76.46666718,100000030346030,Baltimore County,1.04 MILE WEST OF IS 95,BRANCH OF WHITEMARSH RUN,MD 43,1990,Fair,29352,NA,09,16,State Highway Agency,State Highway Agency,29352 vehicles
39.38166809,-76.51999664,100000030347010,Baltimore County,0.97 MILE WEST OF US 1,IS 695 OL,MD 43 EBR,1989,Good,35082,NA,11,15,State Highway Agency,State Highway Agency,35082 vehicles
39.2444458,-76.47777557,100000030349010,Baltimore County,0.11 MILE NORTH OF MD 695,MD 158 WBR,MD 157,1957,Good,8161,769,02,15,State Highway Agency,State Highway Agency,8161 vehicles
39.23333359,-76.46499634,100000030350010,Baltimore County,0.4 MILE SOUTH OF MD 158,MD 151B,MD 151 RAMP 8,1957,Fair,445,317,05,16,Private (other than railroad),State Highway Agency,445 vehicles
39.2360972222222,-76.46509722222223,100000030351010,Baltimore County,0.12 MILE SOUTH OF MD 158,PATAPSCO & BACK RIVER RR,MD 151B,1957,Poor,3470,980,12,16,Private (other than railroad),State Highway Agency,3470 vehicles
39.4733333333333,-76.65601111111111,100000030356013,Baltimore County,0.28 MILE EAST OF IS 83,GOODWIN RUN,MD 943,1993,Good,25470,NA,08,16,State Highway Agency,State Highway Agency,25470 vehicles
39.4735916666667,-76.655875,100000030356014,Baltimore County,0.28 MILE EAST OF IS 83,GOODWIN RUN,MD 943,1993,Good,25470,NA,08,16,State Highway Agency,State Highway Agency,25470 vehicles
39.47166824,-76.66000366,100000030357010,Baltimore County,0.83 MI S OF BEAVERDAM RD,IS 83,IS 83 RAMP 7D,1991,Good,15300,NA,01,16,State Highway Agency,State Highway Agency,15300 vehicles
39.4227861111111,-76.63236666666667,100000030358010,Baltimore County,0.874 MILE WEST OF MD 45,ROLAND RUN,MD 131,1992,Good,12051,NA,12,15,State Highway Agency,State Highway Agency,12051 vehicles
39.5839916666667,-76.59579166666667,100000030359030,Baltimore County,4.34 MI EAST OF MD 45,TRIB TO CHARLES RUN,MD 138,1985,Fair,4031,NA,12,15,State Highway Agency,State Highway Agency,4031 vehicles
39.40833282,-76.78166962,100000030360020,Baltimore County,0.62 MILE SOUTH OF MD 940,IS 795 RAMP 10,IS 795 & RAMP 4,1983,Fair,110982,NA,01,17,State Highway Agency,State Highway Agency,110982 vehicles
39.45500183,-76.64666748,100000030361020,Baltimore County,RP FR PADONIA TO I 83 SB,BRANCH OF BEAVERDAM RUN,IS 83 RAMP 6,1983,Good,10000,NA,12,15,State Highway Agency,State Highway Agency,10000 vehicles
39.4720888888889,-76.63985555555556,100000030362030,Baltimore County,0.71 MI N OF CHURCH LANE,BRANCH OF BEAVERDAM RUN,MD 45,1989,Fair,27510,NA,06,15,State Highway Agency,State Highway Agency,27510 vehicles
39.26166534,-76.70500183,100000030364020,Baltimore County,0.021 MI S WILKENS AVENUE,HERBERT RUN,IS 695 & RPS 4 & 6,1956,Fair,192180,NA,11,15,State Highway Agency,State Highway Agency,192180 vehicles
39.24666595,-76.48833466,100000030365010,Baltimore County,1.39 MILE NORTH OF MD 158,BEAR CREEK,MD 157 (PENINSULA,1960,Good,8161,NA,03,15,State Highway Agency,State Highway Agency,8161 vehicles
39.23666763,-76.44166565,100000030367010,Baltimore County,1.44 MILE WEST OF MD 151,MUD FLATS,MD 158,1976,Fair,12161,NA,09,15,State Highway Agency,State Highway Agency,12161 vehicles
39.24166489,-76.45833588,100000030368010,Baltimore County,0.22 MILE WEST OF MD 151,P & B RAILROAD,MD 158,1995,Good,12161,NA,09,15,State Highway Agency,State Highway Agency,12161 vehicles
39.3740527777778,-76.43874722222222,100000030369020,Baltimore County,RAMP TO MD 7,TRIB TO WHITEMARSH RUN,MD 43 RAMP 3,1996,Good,7440,NA,08,15,State Highway Agency,State Highway Agency,7440 vehicles
39.24499893,-76.45833588,100000030370010,Baltimore County,I-695 AT MD 151,MD 151,MD 695,1995,Good,21732,NA,08,15,State Highway Agency,State Highway Agency,21732 vehicles
39.37166595,-76.43166351,100000030371010,Baltimore County,0.197 MILE EAST OF US 40,WHITE MARSH RUN,MD 43,2004,Good,13012,NA,06,16,State Highway Agency,State Highway Agency,13012 vehicles
39.36500168,-76.42500305,100000030372010,Baltimore County,0.939 MILE EAST OF US 40,BIRD RIVER ROAD,MD 43,2005,Good,13012,NA,05,16,State Highway Agency,State Highway Agency,13012 vehicles
39.375,-76.46666718,100000030373010,Baltimore County,1.587 MILE EAST OF US 40,WINDLASS RUN,MD 43,2005,Good,13012,NA,05,16,State Highway Agency,State Highway Agency,13012 vehicles
39.3575166666667,-76.40825555555556,100000030375030,Baltimore County,0.9 M E OF BIRD RIVER RD,TRIB TO WINDLASS RUN,MD 43,2005,Good,16200,NA,08,16,State Highway Agency,State Highway Agency,16200 vehicles
39.5,-76.62333679,100000030376010,Baltimore County,1.7 MI. E. OF YORK ROAD,GUNPOWDER FALLS,MD 145 (PAPER MILL,2000,Good,10100,NA,04,16,State Highway Agency,State Highway Agency,10100 vehicles
39.45555496,-76.39167023,200000B-0001010,Baltimore County,0.29 MI SE OF JERICHO RD,LITTLE GUNPOWDER FALLS,VINEGAR HILL ROAD,1894,Fair,500,12,05,15,County Highway Agency,County Highway Agency,500 vehicles
39.61712265,-76.6218338,200000B-0003010,Baltimore County,0.3 MI S OF HUNTER MILL R,FIRST MINE BRANCH,BACON ROAD,1990,Fair,200,422,05,15,County Highway Agency,County Highway Agency,200 vehicles
39.459581,-76.387403,200000B-0004010,Baltimore County,0.2 MI S JERUSALEM ROAD,LITTLE GUNPOWDER FALLS,JERICHO ROAD,1865,Good,500,222,04,16,County Highway Agency,County Highway Agency,500 vehicles
39.4625206,-76.39183044,200000B-0005010,Baltimore County,2 MI E OF US RTE 1,LITTLE GUNPOWDER FALLS,JERUSALEM ROAD,1993,Good,2300,NA,01,16,County Highway Agency,County Highway Agency,2300 vehicles
39.50437927,-76.42987061,200000B-0006010,Baltimore County,1.8 MI NE OF FORK ROAD,LITTLE GUNPOWDER FALLS,BOTTOM ROAD,1886,Fair,200,NA,10,15,County Highway Agency,County Highway Agency,200 vehicles
39.62299347,-76.62985992,200000B-0009010,Baltimore County,100 FT NW WHITEHALL RD,SECOND MINE BRANCH,WISEBURG ROAD,1926,Fair,1600,NA,11,15,County Highway Agency,County Highway Agency,1600 vehicles
39.557797,-76.531958,200000B-0010010,Baltimore County,1.8 MI E OLD YORK ROAD,LITTLE GUNPOWDER FALLS,HESS ROAD,1978,Good,2800,410,11,15,County Highway Agency,County Highway Agency,2800 vehicles
39.57500076,-76.54444122,200000B-0011010,Baltimore County,0.6 MI E HESS ROAD,LITTLE GUNPOWDER FALLS,POCOCK ROAD,1978,Fair,200,NA,05,16,County Highway Agency,County Highway Agency,200 vehicles
39.58333206,-76.6166687,200000B-0012010,Baltimore County,500 FT S SHEPPERD ROAD,CHARLES RUN,MONKTON ROAD,1976,Fair,2000,NA,05,15,County Highway Agency,County Highway Agency,2000 vehicles
39.58769989,-76.54720306,200000B-0013010,Baltimore County,0.8 MI E. OF OLD YORK RD,LITTLE GUNPOWDER FALLS,HOUCKS MILL ROAD,1989,Fair,500,NA,01,16,County Highway Agency,County Highway Agency,500 vehicles
39.57860947,-76.6182251,200000B-0014010,Baltimore County,0.6 MI E OF PINEY HILL RD,GUNPOWDER FALLS,MONKTON ROAD,1975,Fair,3200,NA,06,15,County Highway Agency,County Highway Agency,3200 vehicles
39.57551956,-76.61182404,200000B-0015010,Baltimore County,0.1 MI S MONKTON RD,CHARLES RUN,FALLS ROAD,1988,Fair,1000,NA,05,15,County Highway Agency,County Highway Agency,1000 vehicles
39.53333282,-76.6166687,200000B-0017010,Baltimore County,0.5 MI S OF SPARKS RD,CARROLL BRANCH,CARROLL RD,1879,Fair,1700,19,12,15,County Highway Agency,County Highway Agency,1700 vehicles
39.54000092,-76.63833618,200000B-0018010,Baltimore County,0.5 MI E OF YORK RD,GUNPOWDER FALLS,SPARKS ROAD,1888,Fair,1100,NA,02,16,County Highway Agency,County Highway Agency,1100 vehicles
39.54977036,-76.63621521,200000B-0019010,Baltimore County,1 MI E OF YORK RD,GUNPOWDER FALLS,GLENCOE ROAD,1976,Fair,300,15,01,16,County Highway Agency,County Highway Agency,300 vehicles
39.59937668,-76.62652588,200000B-0020010,Baltimore County,1.3 MI E OF MONKTON RD,GUNPOWDER FALLS,BLUE MOUNT ROAD,1989,Fair,350,NA,05,15,County Highway Agency,County Highway Agency,350 vehicles
39.60277939,-76.625,200000B-0021010,Baltimore County,1.7 MI E OF MONKTON ROAD,LITTLE FALLS,BLUE MOUNT ROAD,1995,Fair,800,NA,05,15,County Highway Agency,County Highway Agency,800 vehicles
39.6089592,-76.6199646,200000B-0022010,Baltimore County,1 MI SE OF BIG FALLS RD,LITTLE FALLS,HICKS ROAD,1988,Fair,2300,10,01,16,County Highway Agency,County Highway Agency,2300 vehicles
39.63333511,-76.6361084,200000B-0023010,Baltimore County,100 FT W OF GRAYSTONE RD,LITTLE FALLS,WISEBURG ROAD,1988,Fair,1600,NA,05,15,County Highway Agency,County Highway Agency,1600 vehicles
39.62250137,-76.6182251,200000B-0024010,Baltimore County,0.4 MI NE OF BACON RD,FIRST MINE BRANCH,HUNTER MILL ROAD,1988,Fair,300,NA,05,15,County Highway Agency,County Highway Agency,300 vehicles
39.61709595,-76.62960815,200000B-0025010,Baltimore County,125 FT  NE OF BERNOUDY,LITTLE FALLS,BIG FALLS ROAD,1986,Good,1200,NA,06,15,County Highway Agency,County Highway Agency,1200 vehicles
39.7060051,-76.58737946,200000B-0026010,Baltimore County,0.2 MI S OF GORSUCH RD,DEER CREEK,WEST LIBERTY ROAD,1992,Good,300,NA,05,15,County Highway Agency,County Highway Agency,300 vehicles
39.70698166,-76.58860779,200000B-0027010,Baltimore County,200 FT W OF WEST LIBERTY,DEER CREEK,BOND ROAD,1988,Fair,700,NA,05,15,County Highway Agency,County Highway Agency,700 vehicles
39.50999832,-76.67666626,200000B-0028010,Baltimore County,1.3 MI N OF SHAWAN RD,WESTERN RUN,WESTERN RUN ROAD,1988,Fair,1100,26,09,15,County Highway Agency,County Highway Agency,1100 vehicles
39.52628708,-76.7155838,200000B-0029010,Baltimore County,0.3 MI S WESTERN RUN RD,WESTERN RUN,CUBA ROAD,1893,Fair,3082,0,08,16,County Highway Agency,County Highway Agency,3082 vehicles
39.53395462,-76.72537231,200000B-0030010,Baltimore County,0.1 MI E OF FALLS RD,BLACKROCK RUN,WESTERN RUN ROAD,1974,Fair,1200,NA,04,15,County Highway Agency,County Highway Agency,1200 vehicles
39.55452728,-76.66488647,200000B-0032010,Baltimore County,0.5 MI N OF BELFAST ROAD,PINEY CREEK,ENSOR MILL ROAD,1978,Fair,1100,NA,12,15,County Highway Agency,County Highway Agency,1100 vehicles
39.6585083,-76.6709671,200000B-0033010,Baltimore County,200 FT S STABLERS CHURCH,LITTLE FALLS,WALKER ROAD,1915,Poor,300,52,04,15,County Highway Agency,County Highway Agency,300 vehicles
39.64604568,-76.66162109,200000B-0034010,Baltimore County,0.3 MI W OF YORK RD,LITTLE FALLS,DAIRY ROAD,1900,Fair,500,NA,05,15,County Highway Agency,County Highway Agency,500 vehicles
39.65865326,-76.6641922,200000B-0035010,Baltimore County,0.8 MI W OF YORK ROAD,LITTLE FALLS,STABLERS CHURCH RO,1975,Fair,400,NA,04,15,County Highway Agency,County Highway Agency,400 vehicles
39.6595459,-76.6665802,200000B-0036010,Baltimore County,1.0 MI W OF YORK RD,LITTLE FALLS,STABLERS CHURCH RD,1975,Fair,600,NA,04,15,County Highway Agency,County Highway Agency,600 vehicles
39.6904335,-76.71048737,200000B-0037010,Baltimore County,1.3 MI NW OF MIDDLETOWN R,LITTLE FALLS,FREELAND ROAD,1986,Fair,1400,NA,05,15,County Highway Agency,County Highway Agency,1400 vehicles
39.45058823,-76.47492981,200000B-0039010,Baltimore County,0.2 MI NW OF HARFORD RD,LONG GREEN CREEK,HARTLEY MILL ROAD,1975,Fair,300,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
39.45333481,-76.47833252,200000B-0040010,Baltimore County,100 FT W OF HARTLEY M RD,LONG GREEN CREEK,HILLRISE AVENUE,1989,Good,100,NA,09,15,County Highway Agency,County Highway Agency,100 vehicles
39.45500183,-76.48000336,200000B-0041010,Baltimore County,0.2 MI SE OF GLEN ARM RD,LONG GREEN CREEK,HARTLEY MILL RD,1988,Fair,1700,1584,09,15,County Highway Agency,County Highway Agency,1700 vehicles
39.47000122,-76.4916687,200000B-0042010,Baltimore County,100 FT W LONG GREEN PIKE,LONG GREEN CREEK,LONG GREEN ROAD,1970,Fair,1100,NA,09,15,County Highway Agency,County Highway Agency,1100 vehicles
39.50457001,-76.74263,200000B-0043010,Baltimore County,0.7 MI N OF TUFTON AVE,DEADMAN RUN,MANTUA MILL ROAD,1930,Fair,300,NA,06,15,County Highway Agency,County Highway Agency,300 vehicles
39.6194458,-76.68333435,200000B-0045010,Baltimore County,0.6 MI SW BUNKER HILL RD,GUNPOWDER FALLS,MASEMORE RD,1898,Fair,200,14,01,16,County Highway Agency,County Highway Agency,200 vehicles
39.61914825,-76.69036865,200000B-0046010,Baltimore County,1.1 MI S MIDDLETOWN RD,GUNPOWDER FALLS,FALLS ROAD,1884,Fair,300,NA,05,15,County Highway Agency,County Highway Agency,300 vehicles
39.61611938,-76.79293823,200000B-0048010,Baltimore County,0.1 MI W OF FALLS RD,GEORGES RUN,GUNPOWDER ROAD,2010,Good,1000,NA,08,16,County Highway Agency,County Highway Agency,1000 vehicles
39.61000443,-76.68442535,200000B-0049010,Baltimore County,1.4 MI N OF MT CARMEL RD,BUSH CABIN RUN,MASEMORE ROAD,1910,Fair,700,774,12,15,County Highway Agency,County Highway Agency,700 vehicles
39.364811,-76.884594,200000B-0052010,Baltimore County,AT BALT-CARROLL CO LINE,NORTH BRANCH OF PATAPSCO,MARRIOTTSVILLE RD,1976,Fair,4900,NA,10,15,County Highway Agency,County Highway Agency,4900 vehicles
39.29999924,-76.78333282,200000B-0054010,Baltimore County,0.1 MI S JOHNNYCAKE ROAD,PATAPSCO RIVER,HOLLIFIELD ROAD,1934,Fair,8100,NA,01,16,County Highway Agency,County Highway Agency,8100 vehicles
39.26666641,-76.78333282,200000B-0055010,Baltimore County,0.2 MI N FREDERICK RD,RAVINE WITH BICYCLE TRAI,WESTCHESTER AVENUE,1900,Fair,500,NA,01,16,County Highway Agency,County Highway Agency,500 vehicles
39.25127411,-76.7637558,200000B-0056010,Baltimore County,1.58 MI S OF MD RTE 144,PATAPSCO RIVER,ILCHESTER ROAD,1955,Fair,2000,NA,11,15,County Highway Agency,County Highway Agency,2000 vehicles
39.33166504,-76.47666931,200000B-0058010,Baltimore County,0.14 MI S OF ROSSVIL BLVD,STEMMERS RUN,RACE ROAD,1929,Fair,1700,NA,11,15,County Highway Agency,County Highway Agency,1700 vehicles
39.3519249,-76.73623657,200000B-0059010,Baltimore County,0.4 MI NE LIBERTY RD,GWYNNS FALLS,BUCKINGHAM ROAD,1972,Fair,1600,NA,11,15,County Highway Agency,County Highway Agency,1600 vehicles
39.34634018,-76.73423004,200000B-0061010,Baltimore County,0.1 MI N LIBERTY RD,GWYNNS FALLS,ESSEX ROAD,1963,Fair,7700,NA,10,15,County Highway Agency,County Highway Agency,7700 vehicles
39.3116684,-76.71666718,200000B-0063010,Baltimore County,30 FT E SECURITY BLVD,DEAD RUN,KERNAN DRIVE,1948,Fair,9000,NA,06,15,County Highway Agency,County Highway Agency,9000 vehicles
